sk_id,com_cat_1,com_cat_2,com_cat_3,base_type,act,arpu_group,com_cat_7,com_cat_8,device_type_id,internet_type_id,revenue,itc,vas,rent_channel,roam,cost,com_cat_17,com_cat_18,com_cat_19,com_cat_20,com_cat_21,com_cat_22,com_cat_23,com_cat_25,com_cat_26,com_cat_27,com_cat_28,com_cat_29,com_cat_30,com_cat_31,com_cat_32,com_cat_33,com_cat_34
3429,48,60,60,24,12,87.0,48,2954.0,60.0,26.0,1.4781829999999998,0.11308999999999998,1.010987,0.6606140000000001,0.0,0.062137000000000005,0.0,0.0,0.3145440000000001,8.43635,0.23157600000000003,8.43635,1.45567,12,12,0.054301,0.031829,9e-06,3e-06,0.8921089999999999,0.330948,1.246752,120.0
3430,60,204,60,24,12,107.0,32,6884.0,52.0,20.0,1.5708719999999998,0.174462,1.077225,0.662586,0.0,0.07288900000000001,0.0,0.0,0.3145440000000001,8.460706000000002,0.23157600000000003,8.460706000000002,1.547758,12,12,0.167383,0.17411,0.069042,0.0,0.536834,0.330948,1.246752,49.0
3431,30,355,59,5,5,45.0,10,6390.0,25.0,10.0,0.6571969999999999,0.13151400000000002,0.428371,0.288272,0.0,0.035976999999999995,0.41959599999999997,0.0,0.13106,3.5218920000000002,0.12533799999999998,3.5066250000000005,0.633421,5,4,0.136212,0.13151400000000002,0.163163,0.031033,0.14331699999999997,0.137895,0.51948,4.0
3432,10,128,26,2,2,13.0,16,1244.0,8.0,6.0,0.24163400000000002,0.007186,0.169394,0.10996700000000001,0.0,0.009217,0.099775,0.0,0.052424,1.405273,0.045454999999999995,1.4016419999999998,0.244517,2,1,0.0,0.007186,1e-06,0.0,0.01881,0.055158,0.207792,0.0
3433,64,24,101,10,8,94.0,16,10984.0,40.0,16.0,1.164771,0.305263,0.738589,0.553523,0.0,0.07799199999999999,0.0,0.0,0.28425600000000006,5.659141999999999,0.16929,5.654767,1.144477,8,7,0.133453,0.30480799999999997,0.492526,0.072573,0.27110599999999996,0.22063199999999997,0.831168,10.0
3434,84,984,40,24,12,101.0,12,1512.0,60.0,24.0,1.5393130000000002,0.8180959999999999,1.0100040000000001,0.702023,0.0,0.137121,0.0,0.0,0.3145440000000001,8.399834999999998,0.23157600000000003,8.399834999999998,1.508029,12,12,0.209185,0.735161,0.006848000000000001,0.033006999999999995,0.944464,0.33175,1.2475310000000002,31.0
3435,60,396,38,24,12,43.0,36,15472.0,48.0,28.0,1.3246809999999998,0.01191,1.012013,0.6596200000000001,0.0,0.05182300000000001,0.0,0.0,0.3145440000000001,8.39021,0.23157600000000003,8.39021,1.3391709999999997,12,12,0.012438999999999997,0.01191,0.0,0.0,0.045915,0.330948,1.246752,76.0
3436,48,840,60,24,12,105.0,12,8373.0,38.0,13.0,1.548477,0.011734000000000001,1.0100040000000001,0.65958,0.0,0.051671999999999996,0.0,0.0,0.3145440000000001,8.469239,0.23157600000000003,8.469239,1.5617710000000002,12,12,0.019303999999999998,0.011734000000000001,0.063371,0.002116,0.5714660000000001,0.330948,1.246752,73.0
3437,32,40,40,16,8,54.0,8,8392.0,40.0,8.0,0.961707,0.039014999999999994,0.6841329999999999,0.44044099999999997,0.0,0.038389,0.0,0.0,0.20969600000000005,5.618209,0.154384,5.618209,0.9586100000000001,8,8,0.064136,0.037249,8e-06,0.0,0.548322,0.22063199999999997,0.8312919999999999,71.0
3438,36,636,60,24,12,137.0,12,16716.0,60.0,12.0,1.748399,0.540823,1.026436,0.6645840000000001,0.0,0.107015,0.0,0.0,0.3145440000000001,8.496876,0.23157600000000003,8.496876,1.615707,12,12,0.48133800000000004,0.539007,0.015667999999999998,3.3e-05,0.9493569999999999,0.33984200000000003,1.2541849999999999,44.0
3439,96,912,60,24,12,48.0,12,15732.0,60.0,24.0,1.346151,0.053234,1.030564,0.6635700000000001,0.0,0.057561,0.0,0.0,0.3145440000000001,8.393337999999998,0.23157600000000003,8.393337999999998,1.3446170000000002,12,12,0.076262,0.053234,0.004226000000000001,0.017335,0.082028,0.330948,1.246752,94.0
3440,72,420,60,24,12,104.0,36,15000.0,36.0,36.0,1.547271,0.30384099999999997,1.044703,0.661348,0.0,0.083828,0.0,0.0,0.3145440000000001,8.443911000000002,0.23157600000000003,8.443911000000002,1.514921,12,12,0.21272200000000002,0.30384099999999997,0.0,0.0,0.4421260000000001,0.330948,1.246752,36.0
3441,36,288,60,24,12,94.0,40,9262.0,60.0,23.0,1.510524,0.200211,1.0548600000000001,0.662778,0.0,0.074057,0.0,0.0,0.3145440000000001,8.438522999999998,0.23157600000000003,8.438522999999998,1.4768839999999996,12,12,0.22386200000000003,0.200211,0.004006,0.0,0.9866379999999999,0.330948,1.246752,84.0
3442,12,360,60,24,12,118.0,48,13008.0,36.0,36.0,1.647161,0.12179,1.010535,0.660751,0.0,0.063003,0.0,0.0,0.3145440000000001,8.49526,0.23157600000000003,8.49526,1.5116489999999998,12,12,0.924877,0.12179,7.8e-05,0.0,0.33780199999999994,0.330948,1.2472590000000001,36.0
3443,84,312,60,24,12,92.0,47,13258.0,36.0,36.0,1.5048270000000001,0.16604000000000002,1.013303,0.661802,0.0,0.067775,0.0,0.0,0.3145440000000001,8.441377,0.23157600000000003,8.441377,1.4045610000000002,12,12,0.5164799999999999,0.16604000000000002,0.0,0.0,0.762763,0.330948,1.246752,36.0
3444,36,72,60,24,12,93.0,36,19404.0,60.0,24.0,1.5045309999999998,0.377884,1.0114269999999999,0.660797,0.0,0.08914099999999998,0.0,0.0,0.3145440000000001,8.424728000000002,0.23157600000000003,8.424728000000002,1.416183,12,12,0.370928,0.37778799999999996,2e-06,0.0,0.927571,0.330948,1.247091,39.0
3446,48,240,72,6,6,31.0,18,4576.0,18.0,14.0,0.692101,0.013119,0.542343,0.33,0.0,0.029040000000000003,0.098729,0.0,0.15727200000000002,4.203175,0.12257499999999999,4.199584,0.692616,6,5,0.035998,0.013119,0.0,0.0,0.102832,0.16547399999999998,0.623376,9.0
3447,12,360,60,24,12,143.0,12,1320.0,60.0,24.0,1.8452419999999998,0.21394799999999997,1.0100040000000001,0.6774129999999998,0.0,0.073668,0.0,0.0,0.3145440000000001,8.556847,0.23157600000000003,8.556847,1.6247150000000001,12,12,1.0356480000000001,0.21394799999999997,0.001306,0.00793,0.8213080000000001,0.614796,1.5572489999999999,96.0
3448,36,948,38,24,12,93.0,12,7876.0,60.0,14.0,1.49475,0.020269,1.059307,0.661846,0.0,0.055955,0.0,0.0,0.3145440000000001,8.446977,0.23157600000000003,8.446977,1.500754,12,12,0.051524999999999994,0.020269,0.017678000000000003,2.8e-05,0.055769999999999986,0.330948,1.246752,108.0
3449,72,420,42,24,12,77.0,34,5636.0,56.0,16.0,1.440645,0.17492200000000002,1.0452149999999998,0.6638109999999998,0.0,0.07092999999999999,0.0,0.0,0.3145440000000001,8.416302000000002,0.23157600000000003,8.416302000000002,1.42097,12,12,0.14506700000000003,0.147801,0.0,0.0,1.06466,0.330948,1.246752,61.0
3450,36,636,60,24,12,85.0,30,2982.0,72.0,20.0,1.4879220000000002,0.258815,1.046112,0.681498,0.0,0.080926,0.0,0.0,0.3145440000000001,8.425232000000001,0.23157600000000003,8.425232000000001,1.45976,12,12,0.149444,0.25615200000000005,0.026575000000000005,0.14778799999999997,0.7316860000000001,0.330948,1.24703,96.0
3451,72,660,18,24,12,74.0,12,13902.0,56.0,26.0,1.4379439999999999,0.009206999999999998,1.0494919999999999,0.6605000000000001,0.0,0.054079,0.0,0.0,0.3145440000000001,8.428402,0.23157600000000003,8.428402,1.449352,12,12,0.020496999999999998,0.009206999999999998,0.003789,2e-06,0.34149599999999997,0.330948,1.546463,91.0
3453,50,480,123,14,8,29.0,30,6374.0,46.0,14.0,1.094784,0.0,0.856843,0.5497299999999999,0.0,0.043065,0.0,0.0,0.28567500000000007,6.988721000000002,0.21570200000000003,6.987339000000001,1.1082409999999998,10,9,0.00422,0.0,0.0,0.0,0.054776,0.27579,1.03896,70.0
3454,24,324,60,24,12,102.0,48,8736.0,60.0,12.0,1.54165,0.052920999999999996,1.105396,0.660851,0.0,0.062224,0.0,0.0,0.3145440000000001,8.458661999999999,0.23157600000000003,8.458661999999999,1.390929,12,12,0.737421,0.052920999999999996,0.000559,0.0,0.725979,0.330948,1.246752,114.0
3455,48,648,60,24,12,92.0,32,14101.0,44.0,28.0,1.5014910000000001,0.162547,1.033477,0.664123,0.0,0.068926,0.0,0.0,0.3145440000000001,8.439311,0.23157600000000003,8.439311,1.456298,12,12,0.257447,0.160696,0.011162,0.054254,0.252335,0.330948,1.246752,88.0
3456,96,528,138,18,12,111.0,24,9038.0,60.0,17.0,1.5840159999999996,0.823763,1.016905,0.766525,0.0,0.14324,0.0,0.0,0.3860110000000001,8.410857,0.276881,8.406663,1.5796079999999997,12,11,0.08057,0.823763,0.254801,0.000306,2.800619,0.330948,1.246801,38.0
3457,60,396,60,24,12,59.0,48,11027.0,60.0,29.0,1.3800419999999998,0.031138,1.082525,0.659665,0.0,0.058412,0.0,0.0,0.3145440000000001,8.404628,0.23157600000000003,8.404628,1.3866079999999998,12,12,0.047458,0.031138,1.8e-05,0.0,0.096162,0.330948,1.246752,120.0
3458,36,684,52,24,12,49.0,36,3121.0,52.0,20.0,1.3458860000000001,0.042058000000000005,1.012005,0.6601790000000001,0.0,0.054937,0.0,0.0,0.3145440000000001,8.395274,0.23157600000000003,8.395274,1.357567,12,12,0.020924000000000005,0.042058000000000005,5.4e-05,0.0,0.517447,0.330948,1.246752,120.0
3459,48,564,60,24,12,88.0,22,5616.0,60.0,12.0,1.4838310000000001,0.031771,1.0112510000000001,0.663967,0.0,0.054139,0.0,0.0,0.3145440000000001,8.444537,0.23157600000000003,8.444537,1.4864269999999997,12,12,0.065487,0.031771,0.09980800000000002,0.0,0.138733,0.330948,1.246752,24.0
3460,60,168,60,24,12,62.0,36,4248.0,36.0,36.0,1.3837679999999999,0.04358,1.0556530000000002,0.66044,0.0,0.057976,0.0,0.0,0.3145440000000001,8.406278000000002,0.23157600000000003,8.406278000000002,1.377198,12,12,0.10495099999999999,0.04358,0.0,0.0,0.501384,0.330948,1.246752,36.0
3461,24,96,60,24,12,73.0,12,5988.0,60.0,22.0,1.4211900000000002,0.070329,1.011689,0.663884,0.0,0.05808699999999999,0.0,0.0,0.3145440000000001,8.41939,0.23157600000000003,8.41939,1.418203,12,12,0.08980099999999998,0.07015,0.042026,0.0,0.385038,0.330948,1.246752,73.0
3462,48,708,60,24,12,84.0,12,9504.0,60.0,24.0,1.475258,0.075528,1.0103550000000001,0.661396,0.0,0.05833299999999999,0.0,0.0,0.3145440000000001,8.438265,0.23157600000000003,8.438265,1.473029,12,12,0.058503,0.06701200000000002,0.0008330000000000002,0.0015799999999999998,0.14357899999999998,0.364866,1.390393,98.0
3463,12,360,60,24,12,83.0,28,4921.0,60.0,19.0,1.4646599999999999,0.033882999999999996,1.0230480000000002,0.661463,0.0,0.054929,0.30849799999999994,0.0,0.3145440000000001,8.437162,0.252783,8.425937000000001,1.4674080000000003,12,12,0.06566599999999999,0.033882999999999996,0.008955999999999999,0.0,0.134561,0.330967,1.24682,111.0
3464,24,84,60,24,12,79.0,36,8328.0,60.0,24.0,1.450486,0.04993900000000001,1.010272,0.660952,7.7e-05,0.055764999999999995,0.0,0.0,0.3145440000000001,8.431517999999999,0.23157600000000003,8.431517999999999,1.44201,12,12,0.11431499999999999,0.04993900000000001,2e-05,2.4e-05,0.6520920000000001,0.330948,1.246922,75.0
3465,24,216,60,24,12,92.0,12,19116.0,60.0,24.0,1.4926789999999999,0.22610700000000003,1.0100040000000001,0.66547,0.0,0.07396299999999999,0.0,0.0,0.3145440000000001,8.4323,0.23157600000000003,8.4323,1.473357,12,12,0.158471,0.223935,0.017514000000000002,0.026389999999999997,0.34580700000000003,0.33137300000000003,1.24703,80.0
3466,96,528,57,24,12,61.0,36,13602.0,48.0,30.0,1.3719779999999997,0.071642,1.010165,0.661646,0.0,0.057944,0.0,0.0,0.3145440000000001,8.402148,0.23157600000000003,8.402148,1.375576,12,12,0.06064199999999999,0.071642,0.0,0.0,0.45348900000000003,0.330948,1.246752,36.0
3467,24,384,60,24,12,91.0,36,6392.0,36.0,36.0,1.498094,0.19136000000000003,1.0407609999999998,0.660357,0.0,0.072039,0.0,0.0,0.3145440000000001,8.435701,0.23157600000000003,8.435701,1.4141480000000002,12,12,0.443554,0.19136000000000003,0.0,0.0,0.55335,0.330948,1.246752,36.0
3468,60,120,60,24,12,66.0,48,15722.0,58.0,25.0,1.3942729999999999,0.020578,1.010505,0.6597140000000001,0.0,0.052614,0.0,0.0,0.3145440000000001,8.414137,0.23157600000000003,8.414137,1.382467,12,12,0.127744,0.020578,2.5e-05,7.300000000000001e-05,0.18725999999999998,0.330951,1.246752,120.0
3469,84,588,46,24,12,32.0,36,11901.0,60.0,21.0,1.3179450000000001,0.0,1.0100040000000001,0.660697,0.0,0.050564000000000005,0.0,0.0,0.3145440000000001,8.388808000000001,0.23157600000000003,8.388808000000001,1.3352589999999998,12,12,0.0,0.0,5.4e-05,0.0,0.057707999999999995,0.330948,1.246752,120.0
3470,2,60,26,2,2,18.0,4,2636.0,10.0,4.0,0.26474600000000004,0.012149,0.168334,0.119683,0.0,0.010419999999999999,0.0,0.0,0.684265,1.4124919999999999,0.108652,1.3754149999999998,0.260936,2,1,0.029549000000000002,0.011845000000000001,0.021167000000000002,0.059674,0.025034,0.066302,0.210225,0.0
3471,24,84,60,24,12,65.0,48,16764.0,36.0,36.0,1.3904940000000001,0.073037,1.017233,0.65995,0.0,0.058417,0.0,0.0,0.3145440000000001,8.408309,0.23157600000000003,8.408309,1.3694399999999998,12,12,0.167578,0.07135799999999999,0.0,0.0,0.173802,0.330948,1.246845,42.0
3472,72,24,60,24,12,80.0,19,4536.0,60.0,17.0,1.445141,0.061439,1.039183,0.6653739999999999,0.0,0.059102,0.0,0.0,0.3145440000000001,8.427047,0.23157600000000003,8.427047,1.438751,12,12,0.10196699999999999,0.060778,0.06989799999999999,4e-06,1.27546,0.330948,1.246752,20.0
3473,84,924,54,24,12,23.0,36,15732.0,60.0,24.0,1.311056,0.009478,1.0100040000000001,0.659602,0.0,0.051442,0.0,0.0,0.3145440000000001,8.385699,0.23157600000000003,8.385699,1.327944,12,12,0.0017890000000000002,0.00898,0.0,0.0,0.007504000000000001,0.330948,1.246752,120.0
3474,24,216,138,18,12,59.0,48,8448.0,60.0,12.0,1.3680240000000001,0.018435,1.0440270000000003,0.6597500000000001,0.001014,0.055608000000000005,0.0,0.0,0.35149700000000006,8.402562999999999,0.262804,8.400393999999999,1.3694199999999999,12,11,0.06080200000000001,0.018435,1.1e-05,0.0,0.065356,0.330948,1.246886,90.0
3475,48,648,60,24,12,97.0,15,8969.0,36.0,36.0,1.5427140000000004,0.184461,1.026299,0.66124,0.0,0.070458,0.0,0.0,0.3145440000000001,8.452659,0.23157600000000003,8.452659,1.498221,12,12,0.25519900000000006,0.18384899999999998,7.000000000000001e-06,0.0,1.32401,0.330948,1.246752,12.0
3476,48,516,60,24,12,37.0,36,12504.0,36.0,36.0,1.3149490000000001,0.001137,1.0100040000000001,0.6597410000000001,0.0,0.05060500000000001,0.0,0.0,0.3145440000000001,8.387722,0.23157600000000003,8.387722,1.3295679999999999,12,12,0.011768,0.001137,0.0,0.0,0.177404,0.330948,1.246752,36.0
3477,60,210,123,14,10,91.0,20,8470.0,50.0,20.0,1.339522,0.408362,1.0459990000000001,0.556481,0.0,0.09758900000000001,0.0,0.0,0.30366000000000004,7.032792,0.219329,7.030353999999999,1.3071520000000003,10,9,0.205843,0.40680400000000005,0.0031070000000000004,0.059259,0.50962,0.27579,1.03896,14.0
3478,24,57,36,3,3,24.0,6,1689.0,15.0,6.0,0.384277,0.059995,0.277447,0.16713,0.0,0.02054,0.0,0.0,0.11462599999999999,2.110405,0.09778099999999999,2.1082929999999998,0.387715,3,2,0.004535,0.059995,0.002455,0.0005,0.03634,0.082737,0.311688,0.0
3479,8,118,26,2,2,15.0,4,2180.0,10.0,4.0,0.251763,0.019324,0.168334,0.122924,0.0,0.011406,0.0,0.0,0.052424,1.407149,0.038596,1.407149,0.248405,2,1,0.015856,0.019144,0.087879,0.009423,0.041053,0.055158,0.207792,0.0
3480,48,516,60,24,12,54.0,32,9059.0,60.0,24.0,1.3547420000000003,0.0027619999999999997,1.043088,0.6610520000000001,0.0,0.053045,0.0,0.0,0.3145440000000001,8.399863,0.23157600000000003,8.399863,1.371206,12,12,0.0029579999999999997,0.0027619999999999997,0.001036,0.017877,0.055245999999999996,0.330948,1.2512809999999999,84.0
3483,84,936,60,24,12,99.0,12,12260.0,60.0,12.0,1.5295980000000002,0.5566939999999999,1.0100040000000001,0.680708,0.0,0.108824,0.0,0.0,0.3145440000000001,8.41832,0.23157600000000003,8.41832,1.4772530000000001,12,12,0.307162,0.5566039999999999,0.093247,0.0,0.7922749999999998,0.330948,1.246752,24.0
3484,84,264,24,24,12,134.0,15,3096.0,70.0,17.0,1.701814,0.819916,1.080637,0.666456,0.0,0.139135,0.0,0.0,0.3145440000000001,8.455573,0.23157600000000003,8.455573,1.5934679999999999,12,12,0.5538269999999998,0.8198169999999999,0.10602800000000001,0.014363,0.7247480000000001,0.330948,1.246752,24.0
3485,36,240,60,24,10,74.0,17,8660.0,56.0,26.0,1.4530480000000001,0.021781000000000002,1.0291439999999998,0.6768200000000001,0.0,0.05531000000000001,0.0,0.0,0.3145440000000001,8.432773000000001,0.23157600000000003,8.432773000000001,1.4660120000000003,12,12,0.018795,0.021781000000000002,0.35793200000000003,0.016437,0.20014500000000002,0.35052400000000006,1.32813,66.0
3487,48,732,60,24,12,113.0,12,2787.0,60.0,24.0,1.588556,0.637044,1.060985,0.661012,0.0,0.118798,0.0,0.0,0.3145440000000001,8.431386999999999,0.23157600000000003,8.431386999999999,1.556852,12,12,0.21457199999999998,0.6369190000000001,0.000186,0.006012000000000001,0.7239439999999999,0.330948,1.246752,108.0
3488,96,624,60,24,12,66.0,48,15864.0,60.0,16.0,1.4106870000000002,0.014676,1.018252,0.667221,0.0,0.053116000000000003,0.0,0.0,0.3145440000000001,8.419537,0.23157600000000003,8.419537,1.3684070000000002,12,12,0.260726,0.014676,0.004132,0.0,0.202088,0.330948,1.246752,111.0
3489,36,552,24,24,11,17.0,36,11640.0,36.0,36.0,1.300189,0.000431,1.0135939999999999,0.659587,0.0,0.05075299999999999,0.0,0.0,0.3145440000000001,8.382401,0.23157600000000003,8.382401,1.3157120000000002,12,12,0.007629,0.000431,0.0,0.0,0.02027,0.330948,1.246752,48.0
3490,60,768,60,24,12,71.0,12,15672.0,60.0,17.0,1.4135190000000002,0.048048,1.017919,0.665554,0.0,0.056358000000000005,0.0,0.0,0.3145440000000001,8.418022,0.23157600000000003,8.418022,1.421579,12,12,0.041593,0.048048,0.059724,0.0,0.205327,0.330948,1.246752,24.0
3491,36,636,60,24,12,54.0,35,8412.0,60.0,12.0,1.358166,0.020146999999999998,1.0174940000000001,0.660347,0.0,0.05307899999999999,0.0,0.0,0.3145440000000001,8.401044,0.23157600000000003,8.401044,1.3722830000000001,12,12,0.012138000000000001,0.020146999999999998,5.9e-05,0.0,0.44969699999999996,0.330948,1.247209,120.0
3492,36,552,60,24,12,106.0,24,19812.0,60.0,24.0,1.5573890000000004,0.162308,1.0438640000000001,0.67577,0.0,0.070502,0.0,0.0,0.3145440000000001,8.457799999999999,0.23157600000000003,8.457799999999999,1.555314,12,12,0.070069,0.14271499999999998,0.267194,0.01138,0.6239049999999999,0.330948,1.246752,31.0
3493,36,132,60,24,12,101.0,34,7363.0,60.0,23.0,1.5421479999999999,0.04683,1.0600839999999998,0.696835,0.0,0.061467999999999995,0.0,0.0,0.3145440000000001,8.45942,0.23157600000000003,8.45942,1.536467,12,12,0.101839,0.04683,0.14118,0.054247000000000004,0.829167,0.330948,1.246752,51.0
3494,48,108,60,24,12,93.0,48,1434.0,10.0,2.0,1.506617,0.139587,1.0483770000000001,0.660215,0.0,0.06725500000000001,0.0,0.0,0.3145440000000001,8.442409,0.23157600000000003,8.442409,1.445711,12,12,0.320302,0.139587,9.999999999999999e-06,0.0,0.668833,0.330948,1.246752,113.0
3495,96,144,28,24,12,82.0,33,9194.0,52.0,28.0,1.513455,0.21801,1.0373330000000003,0.6678389999999998,0.0,0.075119,0.0,0.0,0.3145440000000001,8.438734,0.23157600000000003,8.438734,1.4799520000000002,12,12,0.205086,0.216388,0.018849,0.056584,0.5766680000000001,0.330948,1.246752,79.0
3496,60,720,60,24,12,86.0,12,8892.0,60.0,12.0,1.4643979999999999,0.013864999999999999,1.015325,0.66338,0.0,0.052537,0.0,0.0,0.3145440000000001,8.438923999999998,0.23157600000000003,8.438923999999998,1.474258,12,12,0.034238,0.013864999999999999,0.021571000000000003,0.0,0.355119,0.33171100000000003,1.24966,108.0
3497,8,72,26,2,2,12.0,4,2492.0,6.0,6.0,0.235789,0.01827,0.168334,0.11024400000000001,0.0,0.010298,0.0,0.0,0.101054,1.402374,0.06798799999999999,1.3995199999999999,0.23794500000000002,2,1,0.003381,0.01827,0.003469,0.0,0.181153,0.055158,0.207792,0.0
3499,12,150,36,3,3,26.0,6,5004.0,15.0,6.0,0.38353800000000005,0.18638100000000002,0.252967,0.16580699999999998,0.0,0.031698,0.223052,0.0,0.078636,2.101503,0.073229,2.093387,0.370188,3,2,0.077958,0.18638100000000002,0.032178,9.999999999999999e-06,0.19587100000000002,0.082737,0.311688,0.0
3500,36,192,60,24,12,121.0,22,1368.0,60.0,24.0,1.651663,0.475143,1.0620660000000002,0.6813440000000001,0.0,0.103987,0.0,0.0,0.3145440000000001,8.465108,0.23157600000000003,8.465108,1.6079299999999999,12,12,0.26563699999999996,0.46438999999999997,0.207315,0.484876,0.17815999999999999,0.330948,1.6062779999999999,78.0
3501,54,639,117,12,9,102.0,18,14409.0,45.0,18.0,1.293043,0.676702,0.764807,0.515955,0.0,0.10891600000000001,0.0,0.0,0.29195600000000005,6.344029,0.21048200000000003,6.34074,1.1281769999999998,9,8,0.769384,0.668353,0.023585,0.32339700000000005,0.765001,0.24821099999999996,0.935064,12.0
3502,84,588,60,24,12,99.0,12,15828.0,60.0,24.0,1.533985,0.153701,1.0133530000000002,0.7066839999999999,0.011707,0.081708,0.0,0.0,0.3145440000000001,8.440868,0.23157600000000003,8.440868,1.52874,12,12,0.08948400000000001,0.153701,0.0069,0.050192,0.339742,0.345862,1.257521,73.0
3503,72,420,59,24,12,143.0,36,15828.0,60.0,24.0,1.8500269999999999,0.403901,1.014938,0.7424850000000001,0.0,0.098466,0.0,0.0,0.3145440000000001,8.539332,0.23157600000000003,8.539332,1.8250029999999997,12,12,0.18886699999999998,0.399382,0.06903099999999998,0.780995,0.28938200000000003,0.330948,1.246752,72.0
3504,36,288,20,24,12,76.0,30,6249.0,60.0,23.0,1.434424,0.152517,1.012262,0.670115,0.0,0.066984,0.0,0.0,0.3145440000000001,8.417164000000001,0.23157600000000003,8.417164000000001,1.4369969999999999,12,12,0.059514000000000004,0.152433,0.037181,0.058230000000000004,0.307956,0.330975,1.281453,103.0
3506,12,360,48,24,12,139.0,12,1344.0,60.0,24.0,1.9261320000000002,0.8627210000000001,1.0122200000000001,0.6703060000000001,0.000189,0.139498,0.0,0.0,0.3145440000000001,8.534391000000001,0.23157600000000003,8.534391000000001,1.750132,12,12,0.8535429999999999,0.862483,0.0039060000000000006,0.044647,1.1383470000000002,0.334191,1.250106,26.0
